ESTU_TIPODOCUMENTO_PRO,ESTU_GENERO_PRO,ESTU_FECHANACIMIENTO_PRO,PERIODO_PRO,ESTU_CONSECUTIVO_PRO,ESTU_DEPTO_RESIDE_PRO,ESTU_MCPIO_RESIDE_PRO,ESTU_AREARESIDE,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_PAGOMATRICULAPADRES,ESTU_PAGOMATRICULAPROPIO,FAMI_ESTRATOVIVIENDA_PRO,FAMI_TIENEINTERNET,ESTU_HORASSEMANATRABAJA,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,ESTU_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_NUCLEO_PREGRADO,MOD_RAZONA_CUANTITAT_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_COMPETEN_CIUDADA_PUNT,MOD_INGLES_PUNT,MOD_COMUNI_ESCRITA_PUNT,PUNT_GLOBAL,CONSECUTIVO_SABERPRO,CONSECUTIVO_SABER11,ESTU_TIPODOCUMENTO_11,ESTU_GENERO_11,ESTU_FECHANACIMIENTO_11,PERIODO_11,ESTU_CONSECUTIVO_11,ESTU_DEPTO_RESIDE_11,ESTU_MCPIO_RESIDE_11,FAMI_ESTRATOVIVIENDA_11,COLE_CARACTER,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,FACULTAD,CAMPUS
CC,F,13/10/1997,20195,EK201950286364,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,159,137,162,120,0.0,116,EK201950286364,SB11201520208921,TI,F,13/10/1997,20152,SB11201520208921,CORDOBA,MONTELIBANO,Estrato 1,ACADEMICO,59,38,56,57,57,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,24/02/1997,20195,EK201950286263,CORDOBA,CHIMA,AREA RURAL,SI,NO,SI,SI,Estrato 1,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,108,130,153,103,166.0,132,EK201950286263,SB11201420133545,TI,M,24/02/1997,20142,SB11201420133545,BOLIVAR,CARTAGENA DE INDIAS,Estrato 3,ACADEMICO,45,36,43,50,46,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,09/03/1997,20195,EK201950286707,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,105,101,92,121,133.0,110,EK201950286707,SB11201420504964,TI,F,09/03/1997,20142,SB11201420504964,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,45,41,47,53,38,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,06/04/1999,20195,EK201950286834,CORDOBA,CHINU,AREA RURAL,NO,NO,SI,NO,Estrato 6,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,147,169,131,140,130.0,143,EK201950286834,SB11201520073340,TI,M,06/04/1999,20152,SB11201520073340,CORDOBA,SAHAGUN,Estrato 2,TECNICOACADEMICO,53,50,57,58,55,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,04/08/1997,20195,EK201950283231,CORDOBA,LORICA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,101,138,131,124,140.0,127,EK201950283231,SB11201420417906,TI,F,04/08/1997,20142,SB11201420417906,CORDOBA,LORICA,Estrato 1,TECNICOACADEMICO,47,47,38,49,45,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,04/04/1997,20195,EK201950283474,CORDOBA,MONTERIA,AREA RURAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,98,95,91,122,154.0,112,EK201950283474,SB11201320352199,TI,F,12/04/1997,20132,SB11201320352199,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,50,48,40,49,43,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,18/12/1998,20195,EK201950286242,CORDOBA,LORICA,AREA RURAL,SI,NO,NO,NO,,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,145,140,163,128,165.0,148,EK201950286242,SB11201520492180,TI,F,18/12/1998,20152,SB11201520492180,CORDOBA,LORICA,Estrato 1,ACADEMICO,57,50,54,54,56,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,25/11/1997,20195,EK201950283218,CORDOBA,COTORRA,AREA RURAL,NO,NO,NO,SI,Estrato 1,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,117,164,145,115,166.0,141,EK201950283218,SB11201320216414,TI,M,25/11/1997,20132,SB11201320216414,CORDOBA,COTORRA,Estrato 1,ACADEMICO,51,40,50,55,60,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,01/11/1997,20195,EK201950283375,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,124,149,167,146,186.0,154,EK201950283375,SB11201420066996,CR,F,01/11/1997,20142,SB11201420066996,CORDOBA,BUENAVISTA,Estrato 1,ACADEMICO,53,45,55,55,45,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,13/01/1997,20195,EK201950287029,CORDOBA,SAN CARLOS,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,99,123,137,126,129.0,123,EK201950287029,SB11201320218996,TI,M,13/01/1997,20132,SB11201320218996,CORDOBA,CERETE,Estrato 1,ACADEMICO,40,50,49,48,36,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,28/12/1997,20195,EK201950286343,CORDOBA,CERETE,CABECERA MUNICIPAL,SI,NO,NO,SI,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,142,156,184,111,129.0,144,EK201950286343,SB11201420416297,TI,M,28/12/1997,20142,SB11201420416297,CORDOBA,CERETE,Estrato 1,ACADEMICO,61,45,60,58,58,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,25/11/1998,20195,EK201950347441,CORDOBA,CERETE,CABECERA MUNICIPAL,SI,NO,NO,SI,Estrato 2,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,140,159,126,139,150.0,143,EK201950347441,SB11201520554162,TI,F,25/11/1998,20152,SB11201520554162,CORDOBA,CERETE,Estrato 1,ACADEMICO,52,46,51,57,47,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,20/02/1997,20195,EK201950293297,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,131,137,121,115,85.0,118,EK201950293297,SB11201320552022,TI,M,20/02/1997,20132,SB11201320552022,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,45,43,46,53,61,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,15/07/1998,20195,EK201950286702,CORDOBA,MONTERIA,AREA RURAL,NO,NO,SI,NO,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,145,195,145,119,164.0,154,EK201950286702,SB11201520533399,TI,F,15/07/1998,20152,SB11201520533399,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,67,43,53,55,48,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,20/05/2000,20195,EK201950287047,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,149,169,175,138,138.0,154,EK201950287047,SB11201520423271,TI,F,20/05/2000,20152,SB11201520423271,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,63,63,56,58,61,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,20/04/1999,20195,EK201950286275,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,167,166,172,153,139.0,159,EK201950286275,SB11201520469604,TI,M,20/04/1999,20152,SB11201520469604,CORDOBA,MONTELIBANO,Estrato 1,ACADEMICO,72,58,50,60,63,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,29/11/1998,20195,EK201950283370,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,SI,NO,NO,Estrato 1,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,101,131,148,154,165.0,140,EK201950283370,SB11201520336228,TI,F,29/11/1998,20152,SB11201520336228,CORDOBA,SAHAGUN,Estrato 1,ACADEMICO,63,44,54,52,55,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,03/01/1997,20195,EK201950286369,CORDOBA,BUENAVISTA,AREA RURAL,NO,SI,NO,NO,Estrato 2,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,144,138,147,125,141.0,139,EK201950286369,SB11201320414717,TI,F,03/01/1997,20132,SB11201320414717,CORDOBA,BUENAVISTA,Estrato 1,ACADEMICO,56,49,55,59,53,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,31/01/1997,20195,EK201950283503,CORDOBA,SAN PELAYO,AREA RURAL,NO,NO,SI,SI,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,94,111,120,123,167.0,123,EK201950283503,SB11201420396669,TI,F,31/01/1997,20142,SB11201420396669,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,55,55,44,40,46,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,03/09/1998,20195,EK201950304709,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,97,193,177,161,140.0,154,EK201950304709,SB11201520184848,TI,F,03/09/1998,20152,SB11201520184848,SUCRE,SANTIAGO DE TOLU,Estrato 1,TECNICO,59,52,60,59,47,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,25/06/1996,20195,EK201950286699,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,137,180,161,139,130.0,149,EK201950286699,SB11201220579913,TI,F,25/06/1996,20122,SB11201220579913,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,66,49,71,52,61,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,29/10/1996,20195,EK201950286697,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,108,118,141,128,95.0,118,EK201950286697,SB11201520003362,TI,F,29/10/1996,20152,SB11201520003362,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,53,52,50,49,55,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,19/12/1997,20195,EK201950286316,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,97,114,138,139,100.0,118,EK201950286316,SB11201420178216,TI,M,20/12/1997,20142,SB11201420178216,CORDOBA,CERETE,Estrato 2,ACADEMICO,44,43,51,38,43,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,11/02/1997,20195,EK201950286723,CORDOBA,CIENAGA DE ORO,CABECERA MUNICIPAL,NO,SI,SI,SI,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,106,94,137,117,132.0,117,EK201950286723,SB11201420435307,TI,F,11/02/1997,20142,SB11201420435307,CORDOBA,CIENAGA DE ORO,Estrato 1,ACADEMICO,41,43,44,46,40,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,08/01/1997,20195,EK201950286303,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,SI,NO,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,123,132,113,122,163.0,131,EK201950286303,SB11201420059707,TI,M,08/01/1997,20142,SB11201420059707,CORDOBA,CERETE,Estrato 1,ACADEMICO,50,53,50,49,50,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,29/09/1999,20195,EK201950304814,CORDOBA,TUCHIN,AREA RURAL,SI,NO,NO,SI,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,116,148,171,122,165.0,144,EK201950304814,SB11201420207170,TI,F,29/09/1999,20142,SB11201420207170,CORDOBA,TUCHIN,Estrato 1,TECNICOACADEMICO,50,48,44,45,45,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,20/09/1997,20195,EK201950286237,CORDOBA,CERETE,AREA RURAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,116,97,76,131,133.0,111,EK201950286237,SB11201420181357,TI,F,20/09/1997,20142,SB11201420181357,CORDOBA,CERETE,Estrato 1,ACADEMICO,50,47,47,51,46,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,15/06/1998,20195,EK201950286756,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,155,112,173,126,154.0,144,EK201950286756,SB11201520055786,TI,M,15/06/1998,20152,SB11201520055786,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,62,38,62,49,60,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,02/11/1998,20195,EK201950314654,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,144,176,172,130,110.0,146,EK201950314654,SB11201520017632,TI,F,02/11/1998,20152,SB11201520017632,CORDOBA,MONTERIA,Estrato 1,TECNICOACADEMICO,62,54,53,42,57,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,30/12/1998,20195,EK201950286925,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,SI,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,127,164,135,98,138.0,132,EK201950286925,SB11201520288357,TI,M,30/12/1998,20152,SB11201520288357,CORDOBA,SAHAGUN,Estrato 1,ACADEMICO,57,46,57,57,53,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,16/07/1996,20195,EK201950286238,CORDOBA,COTORRA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NAN,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,158,156,127,117,135.0,139,EK201950286238,SB11201320420053,TI,M,16/07/1996,20132,SB11201320420053,CORDOBA,COTORRA,Estrato 1,ACADEMICO,58,42,52,57,57,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,01/07/1996,20195,EK201950286389,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 3,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,101,139,128,119,118.0,121,EK201950286389,SB11201320465595,TI,F,01/07/1996,20132,SB11201320465595,CORDOBA,CERETE,Estrato 2,ACADEMICO,43,50,48,53,49,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,24/12/1998,20195,EK201950286718,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,SI,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,131,94,111,151,153.0,128,EK201950286718,SB11201420061109,TI,F,24/12/1998,20142,SB11201420061109,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,58,48,65,56,49,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,04/09/1996,20195,EK201950286292,CORDOBA,CERETE,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,143,111,108,121,141.0,125,EK201950286292,SB11201220450631,TI,F,04/09/1996,20122,SB11201220450631,CORDOBA,CERETE,Estrato 1,ACADEMICO,46,48,48,50,51,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,03/06/1996,20195,EK201950304729,CORDOBA,SAHAGUN,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,144,185,185,190,139.0,169,EK201950304729,SB11201220456261,TI,F,03/06/1996,20122,SB11201220456261,CORDOBA,SAHAGUN,Estrato 2,ACADEMICO,59,71,62,64,57,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,01/05/1996,20195,EK201950286750,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,94,206,175,168,144.0,157,EK201950286750,SB11201320381053,TI,M,01/05/1996,20132,SB11201320381053,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,56,46,55,43,54,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,24/02/1997,20195,EK201950286269,CORDOBA,CHIMA,AREA RURAL,SI,NO,SI,NO,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,143,191,137,147,131.0,150,EK201950286269,SB11201520029982,TI,F,18/12/1997,20152,SB11201520029982,CORDOBA,CHIMA,Estrato 1,ACADEMICO,60,44,69,60,54,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,01/11/1998,20195,EK201950301804,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,98,100,125,122,154.0,120,EK201950301804,SB11201420517223,TI,F,01/11/1998,20142,SB11201420517223,CORDOBA,MONTERIA,Estrato 1,TECNICOACADEMICO,48,42,43,42,48,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,20/10/1998,20195,EK201950286287,CORDOBA,CERETE,CABECERA MUNICIPAL,SI,NO,SI,SI,Estrato 2,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,165,165,188,147,145.0,162,EK201950286287,SB11201420395877,TI,F,20/10/1998,20142,SB11201420395877,CORDOBA,CHINU,Estrato 1,ACADEMICO,59,52,47,56,69,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,16/09/1997,20195,EK201950347510,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,PRESENCIAL,EDUCACION,113,119,133,132,138.0,127,EK201950347510,SB11201520075981,TI,M,16/09/1997,20152,SB11201520075981,CORDOBA,SAN BERNARDO DEL VIENTO,Estrato 1,ACADEMICO,65,52,60,47,49,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,27/05/1997,20195,EK201950266653,CORDOBA,PURISIMA DE LA CONCEPCION,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,101,101,111,137,115.0,113,EK201950266653,SB11201220575858,TI,F,27/05/1997,20122,SB11201220575858,CORDOBA,PURISIMA DE LA CONCEPCION,Estrato 1,ACADEMICO,47,45,53,45,50,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,01/03/1996,20195,EK201950354830,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 2,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,112,136,124,137,109.0,124,EK201950354830,SB11201320476918,TI,F,01/03/1996,20132,SB11201320476918,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,53,50,50,53,60,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,10/02/1997,20195,EK201950258410,CORDOBA,CIENAGA DE ORO,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,101,138,95,121,140.0,119,EK201950258410,SB11201320356932,TI,F,10/02/1997,20132,SB11201320356932,CORDOBA,CIENAGA DE ORO,Estrato 1,ACADEMICO,42,46,42,40,40,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
CC,F,04/09/1995,20195,EK201950190207,CORDOBA,MOMIL,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,ADMINISTRACION EN SALUD,DISTANCIA,ADMINISTRACION,117,94,83,128,150.0,114,EK201950190207,SB11201220558434,TI,F,04/09/1995,20122,SB11201220558434,CORDOBA,MOMIL,Estrato 1,ACADEMICO,42,41,43,38,44,FACULTAD DE CIENCIAS DE LA SALUD,MULTICAMPUS
